GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2401,1849.71,4538.46,4938.4,464.98,273.86,-120.23,-3783.57,-28701.6,1586.97,17102.22,-5715.59,172.14,-1850.8,-5543.45,-7394.25,,,,,,,,,
2411,1789.42,4529.97,4924.11,491.97,254.58,-114.22,-3818.73,-28767.2,1598.72,17180.49,-5713.16,176.33,-1930.88,-5536.82,-7467.71,,,,,,,,,
2421,1781.92,4409.35,4910.6,462.31,270,-90.86,-3799.68,-28869.86,1613.4,17233.83,-5643.13,173.14,-2078.99,-5469.98,-7548.97,,,,,,,,,
2431,1835.22,4505.91,4952.34,467.93,259.43,-145.16,-3820.48,-28712.24,1598.2,17246.71,-5803.69,177.35,-1812.16,-5626.33,-7438.5,,,,,,,,,
2441,1821.01,4556.35,4942.02,495.95,266.25,-136.05,-3854.33,-28650.67,1610.87,17058.69,-5745.36,173.31,-1889.91,-5572.05,-7461.96,,,,,,,,,
2451,1812.99,4439.37,4966.92,472.57,281.99,-141.06,-3828.42,-28678.18,1595.99,17088.23,-5735.74,173.01,-1989.6,-5562.73,-7552.33,,,,,,,,,
2461,1863.29,4429.01,4958.6,480.76,273.45,-113.41,-3843.24,-28857.79,1625,17166.66,-5605.72,172.99,-2017.68,-5432.74,-7450.42,,,,,,,,,
2471,1774.88,4608.82,4972.93,492.22,264.6,-110.54,-3857.43,-28705.02,1635.37,17045.62,-5718.42,172.33,-1878.56,-5546.09,-7424.65,,,,,,,,,
2481,1869.93,4587.39,4939.47,471.01,282.27,-115.18,-3827.59,-28792.71,1601.46,17075.29,-5651.9,173.49,-1908.67,-5478.41,-7387.08,,,,,,,,,
2491,1804.89,4552.92,4965.34,472.35,281.14,-145.15,-3821.56,-28828.93,1573.81,17041.59,-5578.11,175.27,-2103.59,-5402.85,-7506.44,,,,,,,,,
