GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2661,1858.04,4238.2,4956.47,494.21,259.17,-124.41,-3844.12,-28900.32,1571.15,17016.19,-5550.06,169.01,-2475.41,-5381.05,-7856.47,,,,,,,,,
2671,1825.48,4269.33,4986.59,473.31,269.23,-163.3,-3829.97,-28844.09,1646.64,16902.56,-5510.94,171.4,-2464.23,-5339.54,-7803.77,,,,,,,,,
2681,1809.73,4238.91,4993.91,472.74,271.28,-152.57,-3867.39,-28943.03,1592.67,17018.09,-5474.58,170.58,-2565.65,-5304.01,-7869.66,,,,,,,,,
2691,1771.13,4296.83,5017.03,477.75,258.25,-158.46,-3860.83,-28907.68,1627.8,17027.05,-5501.07,168.44,-2451.14,-5332.63,-7783.77,,,,,,,,,
2701,1908.54,4226.2,4947.78,479.62,273.79,-136.9,-3816.53,-28898.77,1582.62,16990.45,-5564.62,168.26,-2443.2,-5396.36,-7839.56,,,,,,,,,
2711,1740.51,4304.45,4957.75,488.47,266.99,-111.61,-3833.79,-28997.19,1624.67,17017.35,-5477.36,170.91,-2542.4,-5306.45,-7848.85,,,,,,,,,
2721,1827.21,4245.66,4964.75,481.09,261.86,-130.06,-3848.99,-29050.3,1610.53,17017.23,-5403.76,165.14,-2621,-5238.62,-7859.62,,,,,,,,,
2731,1909.17,4218.62,4925.01,495.92,274.96,-108.52,-3808.77,-28963.83,1592.94,16951.17,-5482.67,171.71,-2513.33,-5310.96,-7824.29,,,,,,,,,
2741,1859.12,4229.91,4946.53,481.17,261.99,-113.73,-3781.49,-28812.39,1621.78,17054.33,-5723.65,170.21,-2252.77,-5553.44,-7806.21,,,,,,,,,
2751,1766.92,4217.5,4905.24,474.76,261.61,-146.05,-3864.3,-28868.12,1628.92,17023.83,-5549.26,169.54,-2599.71,-5379.72,-7979.42,,,,,,,,,
2761,1803.06,4335.72,4995.78,494.94,296.24,-137.06,-3836.68,-28864.27,1636.03,17034.16,-5560.59,169.37,-2242.08,-5391.23,-7633.31,,,,,,,,,
2771,1855.54,4294.3,4923.84,455.34,278.96,-130.45,-3885.71,-28845.36,1586.66,16889.61,-5532.32,169.55,-2577.26,-5362.77,-7940.02,,,,,,,,,
2781,1851.37,4211.36,4949.7,468.28,254.83,-122.38,-3880.92,-28849.06,1608.56,16932.98,-5533.47,168.5,-2575.29,-5364.97,-7940.26,,,,,,,,,
2791,1719.26,4235.72,4978.1,459.17,282.94,-126.77,-3865.83,-28835.27,1614.78,17040.49,-5581.61,169.17,-2497.41,-5412.44,-7909.85,,,,,,,,,
2801,1823.77,4242.55,4975.36,465.66,269.87,-100.97,-3830.12,-28804.65,1623.61,16951.07,-5604.52,170.17,-2383.86,-5434.36,-7818.22,,,,,,,,,
2811,1794.63,4304.45,4914.04,467.74,267.26,-134.9,-3834.96,-28801.41,1605.49,16963.25,-5601.33,170.53,-2454.42,-5430.79,-7885.21,,,,,,,,,
2821,1833.51,4336.77,4989.39,497.24,268.15,-146.14,-3833.46,-28847.5,1627.89,16963.93,-5567.4,171.38,-2310.22,-5396.02,-7706.24,,,,,,,,,
2831,1827,4244.91,4979.31,483.48,292.76,-97.15,-3876.88,-28699.42,1600.15,16970.15,-5680.96,166.44,-2275.7,-5514.53,-7790.23,,,,,,,,,
2841,1816.98,4250.41,4965.56,470.72,264.9,-133.3,-3847.26,-28814.57,1585.35,17001.06,-5604.15,169.67,-2440.16,-5434.47,-7874.63,,,,,,,,,
2851,1797.79,4221.71,4990.71,479.12,251.83,-113.79,-3856.58,-28691.84,1641.44,16958.99,-5682.17,169.6,-2320.62,-5512.56,-7833.19,,,,,,,,,
2861,1794.51,4248.72,4916.44,470.51,249.5,-117.3,-3801.92,-28525.19,1630.76,16960.84,-5879.67,170.8,-2173.12,-5708.87,-7881.99,,,,,,,,,
2871,1797.52,4265.84,4990.2,478.32,280.84,-147.67,-3720.16,-28516.78,1620.59,17016.54,-5936.47,180.31,-1934.75,-5756.16,-7690.91,,,,,,,,,
2881,1784.07,4242.61,4935.5,466.53,280.99,-123.16,-3834.94,-28590.51,1605.42,17033.16,-5868.9,173.67,-2200.33,-5695.23,-7895.56,,,,,,,,,
2891,1780.47,4262.95,4924.31,474.02,272.53,-136.42,-3881.58,-28873.58,1597.35,17049.19,-5563.98,169.95,-2530.77,-5394.04,-7924.81,,,,,,,,,
2901,1828.26,4207.09,4938.48,476.47,291.38,-112.6,-3840.76,-28714.68,1612.05,16916,-5601.46,170.2,-2398.31,-5431.26,-7829.57,,,,,,,,,
2911,1794.34,4226.89,4923.49,468.54,270.1,-136.68,-3858.85,-28744.19,1640.87,16975.65,-5618.49,169.31,-2439.84,-5449.17,-7889.01,,,,,,,,,
2921,1853.79,4352.81,4957.65,488.9,256.7,-106.94,-3847.46,-28841.19,1607.06,17002.69,-5602.6,168.46,-2275.98,-5434.15,-7710.13,,,,,,,,,
2931,1832.6,4258.28,4956.39,494.07,249.6,-109.85,-3915.14,-28747.55,1579.72,16924.27,-5573.49,168.74,-2477.6,-5404.75,-7882.35,,,,,,,,,
2941,1821.04,4232.18,4949.51,479.75,279.94,-119.63,-3829.36,-28646.26,1628.7,16964.89,-5751.24,172.06,-2239.25,-5579.18,-7818.42,,,,,,,,,
2951,1834.21,4252.07,4930.87,491.2,265.81,-126.73,-3799.62,-28651.33,1639.01,16932.95,-5704.59,168.96,-2231.55,-5535.63,-7767.18,,,,,,,,,
2961,1856.49,4328.99,4947.85,471.26,276.23,-119.05,-3834.9,-28882.17,1608.73,17027.7,-5576.82,172.09,-2318.88,-5404.73,-7723.62,,,,,,,,,
