GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
3141,1810.44,4557.61,4994.46,479.01,262.24,-98.78,-3806.86,-28664.95,1594.25,17092.3,-5816.83,182.93,-1780.28,-5633.9,-7414.19,,,,,,,,,
3151,1789.15,4472.23,4974.43,482.4,272.75,-125.41,-3799.69,-28685.16,1565.14,17187.49,-5823.32,179.7,-1866.68,-5643.62,-7510.3,,,,,,,,,
3161,1844,4482.65,4969.38,489.93,278.19,-125.02,-3814.48,-28589.22,1616.77,17107.32,-5832.24,178.52,-1740.48,-5653.72,-7394.2,,,,,,,,,
3171,1808.98,4535.76,4939.07,480.49,283.02,-148.85,-3765.27,-28669.92,1564.92,17156.07,-5815.43,179.21,-1815.72,-5636.22,-7451.94,,,,,,,,,
3181,1804.79,4501.95,4992.75,470.26,270.98,-135.38,-3734.94,-28751.1,1587.52,17085.88,-5714.02,175.41,-1907.29,-5538.6,-7445.9,,,,,,,,,
3191,1836.7,4514.72,4980.56,486.87,271.99,-133.81,-3798.6,-28531.2,1575.95,17141.84,-5951.31,182.29,-1654.98,-5769.02,-7424,,,,,,,,,
3201,1815.76,4485.2,4996.17,481.42,282.21,-132.75,-3753.92,-28772.86,1613.77,17159.44,-5761.03,177.63,-1825.56,-5583.4,-7408.96,,,,,,,,,
3211,1804.46,4473.6,5017.35,468.17,264.78,-137.93,-3794.95,-28679.75,1606.92,17082.31,-5768.55,176.97,-1895.04,-5591.58,-7486.62,,,,,,,,,
3221,1807.91,4459.93,4980.44,472,276.86,-149.74,-3750.83,-28672.91,1576.36,17141.14,-5768.4,178.83,-1858.84,-5589.57,-7448.41,,,,,,,,,
3231,1785.2,4516.88,5028.18,464.13,288.04,-131.51,-3757.82,-28736.43,1600.44,17146.99,-5755.12,175.1,-1795.89,-5580.02,-7375.91,,,,,,,,,
3241,1845.83,4477.77,4979.84,489.14,260.8,-119.32,-3774.22,-28528.82,1623.36,17043.43,-5872.99,178.66,-1702.19,-5694.33,-7396.52,,,,,,,,,
3251,1820.35,4517.82,4979.72,480.52,270.14,-132.41,-3837.03,-28626.28,1588.11,17204,-5832.13,174.89,-1735.07,-5657.24,-7392.31,,,,,,,,,
3261,1765.11,4503.25,4965.95,470.8,276.92,-119.14,-3775.04,-28697.75,1640.01,17168.17,-5807.33,175.96,-1801.73,-5631.37,-7433.1,,,,,,,,,
